request_id,timestamp,service,endpoint,method,status_code,latency_ms
req-007025,2026-03-03T19:07:59Z,checkout,/v1/pay,POST,200,190
req-006276,2026-03-03T11:55:41Z,catalog,/v1/items,PUT,204,52
req-004202,2026-03-02T16:26:26Z,auth,/v1/login,POST,200,81
req-007145,2026-03-03T20:27:29Z,billing,/v1/invoices,GET,204,375
req-000763,2026-03-01T07:46:04Z,auth,/v1/login,POST,201,66
req-004568,2026-03-02T19:40:37Z,catalog,/v1/items,PUT,200,117
req-004139,2026-03-02T15:12:53Z,catalog,/v1/items,GET,200,107
req-001480,2026-03-01T14:40:38Z,auth,/v1/login,POST,200,85
req-005391,2026-03-03T03:32:33Z,catalog,/v1/items,GET,200,76
req-001646,2026-03-01T15:36:56Z,auth,/v1/session,GET,201,34
req-000021,2026-03-01T00:32:38Z,billing,/v1/invoices,GET,200,400
req-002642,2026-03-02T01:07:31Z,auth,/v1/login,POST,201,74
req-006547,2026-03-03T14:28:33Z,auth,/v1/login,POST,201,76
req-004404,2026-03-02T18:09:55Z,search,/v1/query,GET,200,315
req-000665,2026-03-01T06:17:13Z,auth,/v1/login,POST,204,90
req-002654,2026-03-02T01:17:19Z,catalog,/v1/items,GET,200,72
req-000956,2026-03-01T09:31:32Z,auth,/v1/login,POST,201,111
req-002086,2026-03-01T20:56:41Z,checkout,/v1/pay,POST,200,181
req-006973,2026-03-03T18:26:25Z,auth,/v1/login,POST,200,89
req-006335,2026-03-03T12:02:28Z,auth,/v1/login,POST,200,71
req-003567,2026-03-02T10:06:20Z,auth,/v1/login,POST,200,58
req-007056,2026-03-03T19:39:11Z,auth,/v1/login,POST,204,68
req-005225,2026-03-03T02:28:49Z,checkout,/v1/pay,POST,201,243
req-004509,2026-03-02T19:52:01Z,search,/v1/query,GET,200,287
req-005994,2026-03-03T09:28:55Z,search,/v1/query,GET,401,286
req-004691,2026-03-02T20:02:51Z,auth,/v1/session,GET,200,30
req-000415,2026-03-01T04:53:41Z,checkout,/v1/pay,POST,200,218
req-002418,2026-03-01T23:26:24Z,search,/v1/query,GET,201,391
req-000069,2026-03-01T00:42:05Z,catalog,/v1/items,GET,204,53
req-006776,2026-03-03T16:33:47Z,catalog,/v1/items,GET,200,59
req-006838,2026-03-03T17:12:40Z,search,/v1/query,GET,504,284
req-000193,2026-03-01T01:23:19Z,catalog,/v1/items,PUT,204,99
req-003122,2026-03-02T06:06:08Z,search,/v1/query,GET,204,156
req-000217,2026-03-01T02:46:54Z,checkout,/v1/pay,POST,200,179
req-000478,2026-03-01T04:40:41Z,catalog,/v1/items,GET,200,162
req-001485,2026-03-01T14:24:09Z,auth,/v1/login,POST,201,70
req-004997,2026-03-02T23:43:34Z,auth,/v1/session,GET,302,52
req-004848,2026-03-02T22:32:31Z,auth,/v1/login,POST,200,101
req-007094,2026-03-03T19:26:17Z,catalog,/v1/items,GET,201,61
req-005430,2026-03-03T03:40:52Z,search,/v1/cache,DELETE,200,43
req-000687,2026-03-01T06:03:10Z,catalog,/v1/items,GET,200,45
req-006071,2026-03-03T09:47:40Z,search,/v1/cache,DELETE,200,36
req-004952,2026-03-02T23:07:40Z,auth,/v1/login,POST,200,85
req-001755,2026-03-01T17:05:47Z,checkout,/v1/pay,POST,200,254
req-007360,2026-03-03T22:24:41Z,search,/v1/query,GET,204,255
req-002296,2026-03-01T22:51:01Z,checkout,/v1/pay,POST,201,414
req-005363,2026-03-03T03:09:54Z,auth,/v1/login,POST,201,85
req-006579,2026-03-03T14:14:27Z,catalog,/v1/items,GET,200,52
req-005894,2026-03-03T08:07:37Z,auth,/v1/login,POST,201,181
req-005095,2026-03-03T00:47:48Z,auth,/v1/session,GET,200,38
req-001938,2026-03-01T18:13:36Z,catalog,/v1/items,GET,200,66
req-007054,2026-03-03T19:48:48Z,auth,/v1/login,POST,201,74
req-004525,2026-03-02T19:02:05Z,auth,/v1/login,POST,201,99
req-001492,2026-03-01T14:52:04Z,auth,/v1/login,POST,200,27
req-003985,2026-03-02T14:53:05Z,search,/v1/query,GET,200,344
req-001597,2026-03-01T15:34:00Z,auth,/v1/login,POST,200,86
req-002872,2026-03-02T03:59:22Z,catalog,/v1/items,GET,200,79
req-000299,2026-03-01T02:31:20Z,catalog,/v1/items,PUT,200,64
req-001389,2026-03-01T13:41:21Z,catalog,/v1/items,GET,201,73
req-004228,2026-03-02T16:02:36Z,catalog,/v1/items,GET,201,48
req-003018,2026-03-02T05:16:50Z,search,/v1/query,GET,503,196
req-007163,2026-03-03T20:44:53Z,auth,/v1/login,POST,200,63
req-004340,2026-03-02T17:19:14Z,catalog,/v1/items,GET,201,83
req-007394,2026-03-03T22:54:12Z,catalog,/v1/items,GET,200,87
req-003272,2026-03-02T07:21:00Z,catalog,/v1/items,GET,200,78
req-002317,2026-03-01T22:19:25Z,auth,/v1/login,POST,401,79
req-004850,2026-03-02T22:02:34Z,auth,/v1/login,POST,200,58
req-007359,2026-03-03T22:58:09Z,search,/v1/query,GET,200,369
req-004871,2026-03-02T22:51:19Z,catalog,/v1/items,GET,200,58
req-006699,2026-03-03T15:36:59Z,auth,/v1/session,GET,301,31
req-000969,2026-03-01T09:26:13Z,auth,/v1/login,POST,200,175
req-003725,2026-03-02T11:59:14Z,catalog,/v1/items,GET,200,36
req-007301,2026-03-03T21:59:39Z,catalog,/v1/items,GET,200,75
req-005458,2026-03-03T04:46:43Z,search,/v1/query,GET,500,281
req-005249,2026-03-03T02:36:27Z,auth,/v1/login,POST,200,58
req-007459,2026-03-03T23:53:28Z,billing,/v1/invoices,GET,204,313
req-006517,2026-03-03T14:29:43Z,checkout,/v1/pay,POST,201,235
req-004700,2026-03-02T21:49:16Z,checkout,/v1/pay,POST,201,223
req-006720,2026-03-03T16:42:32Z,checkout,/v1/pay,POST,503,150
req-006048,2026-03-03T09:19:09Z,catalog,/v1/items,GET,200,45
req-000168,2026-03-01T01:54:23Z,catalog,/v1/items,GET,204,56
req-007210,2026-03-03T20:29:24Z,catalog,/v1/items,GET,200,46
req-004411,2026-03-02T18:31:59Z,auth,/v1/login,POST,200,66
req-001568,2026-03-01T15:59:09Z,billing,/v1/invoices,GET,204,315
req-006954,2026-03-03T18:32:19Z,auth,/v1/login,POST,204,84
req-004024,2026-03-02T14:06:08Z,catalog,/v1/items,GET,201,22
req-004949,2026-03-02T23:49:19Z,auth,/v1/login,POST,204,101
req-004159,2026-03-02T15:19:23Z,search,/v1/cache,DELETE,201,46
req-006636,2026-03-03T15:14:44Z,search,/v1/query,GET,200,352
req-000310,2026-03-01T02:18:29Z,search,/v1/cache,DELETE,201,72
req-006813,2026-03-03T17:35:00Z,checkout,/v1/pay,POST,200,484
req-000294,2026-03-01T02:44:13Z,catalog,/v1/items,GET,201,59
req-002735,2026-03-02T02:53:04Z,auth,/v1/login,POST,200,81
req-002057,2026-03-01T19:48:11Z,catalog,/v1/items,GET,201,80
req-001487,2026-03-01T14:39:21Z,auth,/v1/login,POST,200,70
req-003624,2026-03-02T10:02:11Z,catalog,/v1/items,GET,200,67
req-006476,2026-03-03T13:24:22Z,catalog,/v1/items,GET,200,74
req-004392,2026-03-02T18:54:33Z,billing,/v1/invoices,GET,200,1846
req-001520,2026-03-01T14:10:32Z,catalog,/v1/items,GET,204,45
req-002646,2026-03-02T01:10:03Z,catalog,/v1/items,GET,204,42
req-006528,2026-03-03T14:57:06Z,billing,/v1/invoices,GET,204,280
req-002796,2026-03-02T03:44:08Z,checkout,/v1/pay,POST,201,219
req-004154,2026-03-02T15:06:52Z,auth,/v1/session,GET,301,55
req-006066,2026-03-03T09:29:57Z,auth,/v1/session,GET,200,38
req-000764,2026-03-01T07:09:39Z,auth,/v1/login,POST,200,48
req-000251,2026-03-01T02:38:45Z,auth,/v1/login,POST,200,73
req-006096,2026-03-03T10:32:02Z,search,/v1/query,GET,200,355
req-002402,2026-03-01T23:34:19Z,checkout,/v1/pay,POST,200,220
req-001598,2026-03-01T15:19:04Z,auth,/v1/login,POST,201,81
req-006127,2026-03-03T10:39:04Z,auth,/v1/login,POST,200,97
req-002982,2026-03-02T04:36:09Z,catalog,/v1/items,PUT,200,87
req-003688,2026-03-02T11:07:42Z,auth,/v1/login,POST,201,86
req-001274,2026-03-01T12:21:12Z,auth,/v1/login,POST,200,99
req-005832,2026-03-03T07:19:53Z,catalog,/v1/items,GET,201,50
req-004613,2026-03-02T20:31:00Z,search,/v1/query,GET,200,302
req-003599,2026-03-02T10:02:03Z,catalog,/v1/items,GET,200,24
req-004387,2026-03-02T18:11:28Z,checkout,/v1/pay,POST,201,455
req-007343,2026-03-03T22:20:49Z,checkout,/v1/pay,POST,201,470
req-001954,2026-03-01T18:29:14Z,catalog,/v1/items,GET,200,59
req-001018,2026-03-01T09:12:50Z,search,/v1/cache,DELETE,204,57
req-005535,2026-03-03T04:12:04Z,auth,/v1/session,GET,302,40
req-003431,2026-03-02T09:00:19Z,checkout,/v1/pay,POST,200,171
req-007315,2026-03-03T21:48:12Z,catalog,/v1/items,GET,201,84
req-000653,2026-03-01T06:52:37Z,auth,/v1/login,POST,200,56
req-005301,2026-03-03T02:01:40Z,catalog,/v1/items,GET,200,26
req-007071,2026-03-03T19:15:00Z,auth,/v1/login,POST,200,88
req-000351,2026-03-01T03:37:37Z,auth,/v1/login,POST,200,52
req-002850,2026-03-02T03:32:59Z,catalog,/v1/items,GET,200,88
req-003161,2026-03-02T06:23:39Z,catalog,/v1/items,GET,200,58
req-005472,2026-03-03T04:26:16Z,auth,/v1/login,POST,201,84
req-002893,2026-03-02T03:48:56Z,search,/v1/cache,DELETE,204,65
req-000199,2026-03-01T01:32:35Z,auth,/v1/session,GET,200,50
req-000003,2026-03-01T00:45:41Z,checkout,/v1/pay,POST,201,177
req-000489,2026-03-01T04:59:53Z,catalog,/v1/items,GET,200,58
req-004542,2026-03-02T19:09:01Z,catalog,/v1/items,GET,204,52
req-004250,2026-03-02T16:44:48Z,catalog,/v1/items,PUT,201,81
req-005826,2026-03-03T07:32:30Z,catalog,/v1/items,GET,201,49
req-002596,2026-03-02T01:11:34Z,checkout,/v1/pay,POST,201,271
req-001779,2026-03-01T17:24:41Z,search,/v1/query,GET,200,195
req-005926,2026-03-03T08:55:43Z,catalog,/v1/items,GET,200,46
req-005719,2026-03-03T06:03:14Z,catalog,/v1/items,GET,201,69
req-001027,2026-03-01T10:54:47Z,checkout,/v1/pay,POST,200,239
req-000870,2026-03-01T08:03:06Z,catalog,/v1/items,GET,201,43
req-003166,2026-03-02T06:16:18Z,catalog,/v1/items,GET,200,41
req-007537,2026-03-03T23:21:28Z,catalog,/v1/items,PUT,404,78
req-002451,2026-03-01T23:56:28Z,catalog,/v1/items,GET,204,38
req-000265,2026-03-01T02:41:04Z,catalog,/v1/items,GET,200,77
req-000063,2026-03-01T00:47:47Z,catalog,/v1/items,GET,200,54
req-004496,2026-03-02T19:02:45Z,checkout,/v1/pay,POST,200,128
req-007093,2026-03-03T19:59:08Z,catalog,/v1/items,GET,201,45
req-002766,2026-03-02T02:30:44Z,catalog,/v1/items,GET,200,48
req-004727,2026-03-02T21:41:15Z,search,/v1/query,GET,200,561
req-005503,2026-03-03T04:31:31Z,catalog,/v1/items,GET,200,82
req-001578,2026-03-01T15:25:59Z,search,/v1/query,GET,200,487
req-005338,2026-03-03T03:06:27Z,billing,/v1/invoices,GET,204,410
req-000094,2026-03-01T00:38:51Z,auth,/v1/session,GET,200,31
req-002929,2026-03-02T04:12:08Z,auth,/v1/login,POST,201,92
req-001962,2026-03-01T18:27:56Z,catalog,/v1/items,PUT,200,53
req-000308,2026-03-01T02:11:59Z,auth,/v1/session,GET,201,46
req-007506,2026-03-03T23:58:40Z,catalog,/v1/items,GET,204,77
req-001137,2026-03-01T11:38:16Z,billing,/v1/invoices,GET,204,1781
req-003647,2026-03-02T11:32:27Z,checkout,/v1/pay,POST,503,341
req-005619,2026-03-03T05:29:10Z,catalog,/v1/items,GET,200,94
req-006793,2026-03-03T16:05:27Z,catalog,/v1/items,PUT,201,65
req-000863,2026-03-01T08:08:13Z,auth,/v1/login,POST,204,77
req-001436,2026-03-01T13:17:06Z,search,/v1/cache,DELETE,201,40
req-005040,2026-03-03T00:28:05Z,auth,/v1/login,POST,201,71
req-000303,2026-03-01T02:37:15Z,catalog,/v1/items,PUT,204,91
req-003925,2026-03-02T13:20:59Z,catalog,/v1/items,GET,201,40
req-002469,2026-03-01T23:50:02Z,catalog,/v1/items,GET,204,42
req-007088,2026-03-03T19:40:25Z,catalog,/v1/items,GET,200,39
req-003111,2026-03-02T06:49:06Z,checkout,/v1/pay,POST,500,238
req-000095,2026-03-01T00:32:41Z,auth,/v1/session,GET,201,44
req-002958,2026-03-02T04:26:50Z,catalog,/v1/items,GET,200,44
req-005267,2026-03-03T02:49:17Z,auth,/v1/login,POST,200,41
req-004109,2026-03-02T15:30:58Z,auth,/v1/login,POST,500,77
req-000779,2026-03-01T07:19:14Z,catalog,/v1/items,GET,200,59
req-005113,2026-03-03T01:45:59Z,checkout,/v1/pay,POST,200,228
req-000743,2026-03-01T07:34:01Z,auth,/v1/login,POST,200,77
req-002521,2026-03-02T00:44:01Z,billing,/v1/invoices,GET,200,349
req-004810,2026-03-02T22:16:33Z,checkout,/v1/pay,POST,503,231
req-004874,2026-03-02T22:15:18Z,catalog,/v1/items,GET,200,63
req-006290,2026-03-03T12:05:48Z,checkout,/v1/pay,POST,201,443
req-006386,2026-03-03T12:08:14Z,search,/v1/cache,DELETE,201,41
req-004880,2026-03-02T22:35:46Z,catalog,/v1/items,GET,201,61
req-004922,2026-03-02T23:37:20Z,billing,/v1/invoices,GET,200,348
req-007321,2026-03-03T21:55:49Z,catalog,/v1/items,PUT,200,66
req-001741,2026-03-01T16:02:04Z,catalog,/v1/items,PUT,201,64
req-002953,2026-03-02T04:31:33Z,catalog,/v1/items,GET,200,40
req-006681,2026-03-03T15:23:00Z,catalog,/v1/items,GET,200,68
req-000091,2026-03-01T00:38:47Z,auth,/v1/session,GET,200,33
req-003246,2026-03-02T07:05:12Z,auth,/v1/login,POST,201,86
req-002578,2026-03-02T00:08:57Z,catalog,/v1/items,GET,200,56
req-002683,2026-03-02T01:08:53Z,auth,/v1/session,GET,200,59
req-002083,2026-03-01T20:52:58Z,checkout,/v1/pay,POST,201,221
req-002612,2026-03-02T01:49:22Z,billing,/v1/invoices,GET,200,369
req-001058,2026-03-01T10:24:36Z,auth,/v1/login,POST,201,49
req-005749,2026-03-03T06:07:16Z,auth,/v1/session,GET,302,57
req-006852,2026-03-03T17:44:57Z,auth,/v1/login,POST,201,87
req-000682,2026-03-01T06:41:37Z,catalog,/v1/items,GET,201,24
req-004306,2026-03-02T17:01:39Z,auth,/v1/login,POST,204,92
req-007103,2026-03-03T19:29:33Z,catalog,/v1/items,GET,200,46
req-001405,2026-03-01T13:08:38Z,catalog,/v1/items,GET,200,86
req-004029,2026-03-02T14:25:22Z,catalog,/v1/items,GET,201,55
req-003606,2026-03-02T10:39:31Z,catalog,/v1/items,GET,201,151
req-003556,2026-03-02T10:22:03Z,billing,/v1/invoices,GET,204,508
req-005830,2026-03-03T07:13:29Z,catalog,/v1/items,GET,200,42
req-000569,2026-03-01T05:26:28Z,catalog,/v1/items,GET,201,62
req-007535,2026-03-03T23:46:36Z,catalog,/v1/items,PUT,403,203
req-004471,2026-03-02T18:21:34Z,catalog,/v1/items,PUT,200,93
req-000185,2026-03-01T01:35:35Z,catalog,/v1/items,GET,200,53
req-005389,2026-03-03T03:53:10Z,catalog,/v1/items,GET,201,86
req-007047,2026-03-03T19:15:53Z,search,/v1/query,GET,204,423
req-004683,2026-03-02T20:34:57Z,catalog,/v1/items,PUT,404,81
req-004931,2026-03-02T23:26:59Z,search,/v1/query,GET,200,360
req-005330,2026-03-03T03:59:54Z,checkout,/v1/pay,POST,204,267
req-000891,2026-03-01T08:24:27Z,catalog,/v1/items,GET,201,73
req-004092,2026-03-02T15:30:07Z,search,/v1/query,GET,204,356
req-006043,2026-03-03T09:39:53Z,catalog,/v1/items,GET,200,45
req-007159,2026-03-03T20:14:34Z,search,/v1/query,GET,201,379
req-007357,2026-03-03T22:48:06Z,billing,/v1/invoices,GET,200,1846
req-004061,2026-03-02T15:53:48Z,checkout,/v1/pay,POST,200,143
req-004726,2026-03-02T21:20:01Z,search,/v1/query,GET,200,507
req-007306,2026-03-03T21:18:29Z,catalog,/v1/items,GET,200,75
req-006980,2026-03-03T18:11:39Z,catalog,/v1/items,GET,204,73
req-005813,2026-03-03T07:52:23Z,auth,/v1/login,POST,200,57
req-001604,2026-03-01T15:29:52Z,catalog,/v1/items,GET,200,44
req-007257,2026-03-03T21:41:30Z,search,/v1/query,GET,200,355
req-003650,2026-03-02T11:16:57Z,checkout,/v1/pay,POST,200,109
req-000050,2026-03-01T00:35:45Z,auth,/v1/login,POST,400,112
req-001498,2026-03-01T14:07:03Z,auth,/v1/login,POST,200,81
req-003316,2026-03-02T07:01:25Z,search,/v1/cache,DELETE,200,71
req-006342,2026-03-03T12:08:36Z,catalog,/v1/items,GET,200,75
req-004943,2026-03-02T23:40:29Z,auth,/v1/login,POST,200,41
req-007449,2026-03-03T23:42:11Z,checkout,/v1/pay,POST,201,151
req-005265,2026-03-03T02:49:41Z,auth,/v1/login,POST,200,69
req-001421,2026-03-01T13:26:49Z,catalog,/v1/items,PUT,400,90
req-001182,2026-03-01T11:33:37Z,catalog,/v1/items,GET,201,53
req-003248,2026-03-02T07:41:24Z,auth,/v1/login,POST,200,77
req-006427,2026-03-03T13:16:25Z,auth,/v1/login,POST,204,92
req-004256,2026-03-02T16:35:24Z,auth,/v1/session,GET,200,32
req-004004,2026-03-02T14:04:35Z,auth,/v1/login,POST,200,55
req-001491,2026-03-01T14:09:49Z,auth,/v1/login,POST,201,95
req-005384,2026-03-03T03:36:03Z,catalog,/v1/items,GET,200,73
req-007261,2026-03-03T21:02:48Z,auth,/v1/login,POST,200,67
req-001500,2026-03-01T14:08:07Z,auth,/v1/login,POST,201,74
req-000904,2026-03-01T08:36:03Z,catalog,/v1/items,PUT,204,184
req-003074,2026-03-02T05:33:31Z,catalog,/v1/items,GET,200,120
req-004915,2026-03-02T23:24:32Z,checkout,/v1/pay,POST,200,306
req-000634,2026-03-01T06:16:35Z,billing,/v1/invoices,GET,200,406
req-005315,2026-03-03T02:28:23Z,auth,/v1/session,GET,201,46
req-004670,2026-03-02T20:43:34Z,catalog,/v1/items,GET,200,79
req-007274,2026-03-03T21:51:05Z,auth,/v1/login,POST,200,94
req-005598,2026-03-03T05:35:23Z,auth,/v1/login,POST,204,92
req-000101,2026-03-01T01:12:05Z,checkout,/v1/pay,POST,204,227
req-003747,2026-03-02T11:59:47Z,search,/v1/cache,DELETE,504,56
req-006363,2026-03-03T12:01:09Z,catalog,/v1/items,GET,204,73
req-001854,2026-03-01T17:25:49Z,catalog,/v1/items,PUT,201,137
req-007239,2026-03-03T21:34:48Z,checkout,/v1/pay,POST,204,120
req-006728,2026-03-03T16:39:27Z,billing,/v1/invoices,GET,204,272
req-002963,2026-03-02T04:43:11Z,catalog,/v1/items,GET,200,51
req-005386,2026-03-03T03:37:58Z,catalog,/v1/items,GET,200,66
req-004684,2026-03-02T20:56:54Z,catalog,/v1/items,PUT,200,87
req-002713,2026-03-02T02:49:37Z,search,/v1/query,GET,200,254
req-003229,2026-03-02T07:22:12Z,billing,/v1/invoices,GET,201,399
req-001026,2026-03-01T10:50:07Z,checkout,/v1/pay,POST,200,205
req-007098,2026-03-03T19:36:59Z,catalog,/v1/items,GET,201,65
req-001400,2026-03-01T13:41:10Z,catalog,/v1/items,GET,200,68
req-006232,2026-03-03T11:12:23Z,auth,/v1/login,POST,200,61
req-000491,2026-03-01T04:36:12Z,catalog,/v1/items,PUT,201,92
req-005239,2026-03-03T02:13:13Z,search,/v1/query,GET,201,274
req-004582,2026-03-02T19:58:33Z,search,/v1/cache,DELETE,200,38
req-006439,2026-03-03T13:23:20Z,auth,/v1/login,POST,201,97
req-006555,2026-03-03T14:52:51Z,auth,/v1/login,POST,200,97
req-002559,2026-03-02T00:34:18Z,catalog,/v1/items,GET,200,70
req-006302,2026-03-03T12:09:52Z,checkout,/v1/pay,POST,200,218
req-006033,2026-03-03T09:59:36Z,catalog,/v1/items,GET,204,45
req-003040,2026-03-02T05:17:24Z,auth,/v1/login,POST,200,64
req-000076,2026-03-01T00:57:32Z,catalog,/v1/items,GET,201,59
req-003140,2026-03-02T06:24:48Z,auth,/v1/login,POST,204,85
req-006939,2026-03-03T18:46:01Z,billing,/v1/invoices,GET,503,396
req-003816,2026-03-02T12:05:42Z,catalog,/v1/items,GET,201,54
req-000994,2026-03-01T09:21:41Z,catalog,/v1/items,GET,200,61
req-002161,2026-03-01T20:10:19Z,catalog,/v1/items,GET,200,76
req-004939,2026-03-02T23:45:57Z,auth,/v1/login,POST,200,73
req-002448,2026-03-01T23:00:10Z,catalog,/v1/items,GET,201,60
req-000540,2026-03-01T05:17:41Z,search,/v1/query,GET,200,397
req-005331,2026-03-03T03:50:03Z,checkout,/v1/pay,POST,504,123
req-002025,2026-03-01T19:02:22Z,auth,/v1/login,POST,201,33
req-001184,2026-03-01T11:04:23Z,catalog,/v1/items,GET,204,50
req-004583,2026-03-02T19:06:45Z,search,/v1/cache,DELETE,204,56
req-003867,2026-03-02T13:48:58Z,checkout,/v1/pay,POST,503,286
req-000126,2026-03-01T01:25:52Z,search,/v1/query,GET,200,254
req-003481,2026-03-02T09:15:28Z,auth,/v1/login,POST,204,102
req-003474,2026-03-02T09:05:34Z,auth,/v1/login,POST,200,90
req-001047,2026-03-01T10:48:02Z,search,/v1/query,GET,200,355
req-004177,2026-03-02T16:15:30Z,billing,/v1/invoices,GET,204,508
req-000180,2026-03-01T01:24:38Z,catalog,/v1/items,GET,204,61
req-005270,2026-03-03T02:28:42Z,catalog,/v1/items,GET,200,45
req-005334,2026-03-03T03:31:28Z,checkout,/v1/pay,POST,204,196
req-000488,2026-03-01T04:52:50Z,catalog,/v1/items,GET,200,74
req-007208,2026-03-03T20:19:44Z,catalog,/v1/items,GET,204,66
req-004063,2026-03-02T15:16:09Z,checkout,/v1/pay,POST,201,276
req-006214,2026-03-03T11:18:00Z,auth,/v1/login,POST,200,77
req-000302,2026-03-01T02:17:59Z,catalog,/v1/items,PUT,200,131
req-006737,2026-03-03T16:40:03Z,search,/v1/query,GET,200,292
req-004102,2026-03-02T15:06:34Z,auth,/v1/login,POST,200,99
req-004658,2026-03-02T20:44:27Z,catalog,/v1/items,GET,201,73
req-001909,2026-03-01T18:50:30Z,auth,/v1/login,POST,200,71
req-007297,2026-03-03T21:36:45Z,catalog,/v1/items,GET,200,127
req-003175,2026-03-02T06:28:47Z,catalog,/v1/items,GET,201,60
req-004395,2026-03-02T18:05:25Z,billing,/v1/invoices,GET,200,545
req-002241,2026-03-01T21:29:17Z,catalog,/v1/items,GET,204,66
req-000840,2026-03-01T08:10:43Z,search,/v1/query,GET,204,143
req-001016,2026-03-01T09:34:37Z,search,/v1/cache,DELETE,200,38
req-006204,2026-03-03T11:03:59Z,search,/v1/query,GET,200,500
req-004707,2026-03-02T21:46:16Z,checkout,/v1/pay,POST,204,301
req-002506,2026-03-02T00:26:12Z,checkout,/v1/pay,POST,200,198
req-001849,2026-03-01T17:51:22Z,catalog,/v1/items,PUT,200,94
req-002779,2026-03-02T02:55:12Z,catalog,/v1/items,PUT,401,110
req-006062,2026-03-03T09:06:31Z,auth,/v1/session,GET,201,52
req-005435,2026-03-03T04:15:06Z,checkout,/v1/pay,POST,204,135
req-004769,2026-03-02T21:52:06Z,catalog,/v1/items,GET,200,65
req-000060,2026-03-01T00:16:11Z,catalog,/v1/items,GET,200,37
req-006854,2026-03-03T17:31:33Z,auth,/v1/login,POST,200,90
req-005835,2026-03-03T07:04:23Z,catalog,/v1/items,GET,204,58
req-001071,2026-03-01T10:12:01Z,auth,/v1/login,POST,201,100
req-006696,2026-03-03T15:56:31Z,catalog,/v1/items,PUT,200,86
req-001574,2026-03-01T15:30:39Z,search,/v1/query,GET,403,367
req-003578,2026-03-02T10:32:58Z,auth,/v1/login,POST,201,117
req-000387,2026-03-01T03:53:44Z,catalog,/v1/items,GET,201,85
req-007224,2026-03-03T20:12:30Z,auth,/v1/session,GET,200,47
req-006188,2026-03-03T11:19:33Z,checkout,/v1/pay,POST,200,304
req-001417,2026-03-01T13:08:16Z,catalog,/v1/items,GET,200,46
req-006419,2026-03-03T13:39:18Z,search,/v1/query,GET,200,394
req-006056,2026-03-03T09:16:03Z,catalog,/v1/items,PUT,201,74
req-000941,2026-03-01T09:39:10Z,search,/v1/query,GET,200,323
req-002791,2026-03-02T03:56:23Z,checkout,/v1/pay,POST,204,199
req-001840,2026-03-01T17:29:37Z,catalog,/v1/items,GET,204,56
req-002199,2026-03-01T21:06:47Z,billing,/v1/invoices,GET,204,336
req-002443,2026-03-01T23:48:28Z,auth,/v1/login,POST,200,53
req-003918,2026-03-02T13:27:22Z,catalog,/v1/items,GET,201,70
req-000572,2026-03-01T05:39:07Z,catalog,/v1/items,GET,201,63
req-005702,2026-03-03T06:04:20Z,auth,/v1/login,POST,201,82
req-006725,2026-03-03T16:28:09Z,billing,/v1/invoices,GET,504,527
req-004737,2026-03-02T21:46:04Z,auth,/v1/login,POST,200,187
req-001639,2026-03-01T15:43:40Z,catalog,/v1/items,PUT,200,116
